id;created_at;traffic_amount
1785;2018-06-20 12:53:28.142171;0
1542;2018-01-14 13:48:33.053133;0
2405;2018-08-19 20:50:09.059895;0
1714;2018-05-18 12:53:15.527114;0
372;2015-03-03 10:51:39.598903;0
339;2015-01-31 11:28:38.672443;0
2041;2018-07-12 22:19:19.725878;0
2647;2019-01-31 18:03:28.200182;0
2287;2018-08-01 05:52:04.016341;0
3279;2019-05-06 08:55:32.176057;0
1931;2018-07-09 21:21:56.632736;0
2521;2018-10-09 19:43:50.578490;0
591;2015-09-30 22:09:26.621049;0
3470;2019-10-02 19:05:58.021200;0
4707;2022-11-10 10:43:41.390316;0
991;2016-10-13 05:43:48.200353;0
4240;2021-08-24 19:47:40.164088;0
489;2015-06-14 00:01:33.781101;0
2379;2018-08-13 13:18:16.122469;0
859;2016-05-27 23:56:58.555627;0
842;2016-05-12 23:06:45.955613;0
767;2016-03-15 10:53:37.476075;0
2062;2018-07-14 10:51:19.863026;0
1367;2017-08-21 12:51:29.938641;0
244;2014-10-25 12:08:56.156749;0
1192;2017-05-20 18:25:01.403458;0
2206;2018-07-24 22:28:33.569375;0
1124;2017-02-25 16:03:00.961831;0
5119;2023-07-11 12:17:46.291500;0
1717;2018-05-18 17:37:52.939464;0
1738;2018-05-30 09:19:47.513248;0
251;2014-10-30 12:21:19.147711;0
960;2016-09-14 04:54:12.977186;0
2047;2018-07-13 09:09:17.565453;0
1516;2017-12-08 18:40:08.874831;0
4495;2022-05-15 12:21:17.505540;0
5136;2023-07-23 15:01:54.099143;0
2464;2018-09-06 07:38:25.335810;0
3802;2020-04-06 18:27:41.487382;0
2008;2018-07-11 17:42:06.485130;0
786;2016-03-28 16:52:02.867351;0
5143;2023-07-26 01:04:54.051412;0
2210;2018-07-25 09:31:12.970313;0
5037;2023-05-22 17:24:02.122580;0
804;2016-04-14 10:34:54.198080;0
1934;2018-07-09 22:31:45.793523;0
866;2016-06-07 00:31:52.137956;0
4203;2021-07-16 19:53:04.367311;0
3704;2020-02-05 15:32:56.861514;0
4562;2022-07-03 23:15:43.094106;0
2908;2019-04-25 12:56:54.324326;0
348;2015-02-06 14:03:34.095475;0
4876;2023-03-23 14:05:40.643355;0
560;2015-08-27 16:36:32.833414;0
2944;2019-04-25 14:02:42.451414;0
268;2014-11-21 16:58:24.648683;0
1745;2018-06-01 14:18:53.143063;0
2016;2018-07-12 01:38:25.736354;0
5112;2023-07-07 18:00:05.327517;0
2492;2018-09-23 12:26:11.889993;0
1657;2018-04-11 12:37:16.251207;0
988;2016-10-12 14:28:02.572637;0
4715;2022-11-13 22:50:23.333387;0
590;2015-09-29 20:00:43.554157;0
82;2014-05-17 23:59:44.179629;0
4092;2021-05-24 23:44:44.215089;0
4026;2021-03-12 11:39:39.085726;0
4899;2023-04-01 21:05:26.043172;0
2000;2018-07-11 15:37:54.374090;0
1534;2018-01-06 14:02:24.050465;0
202;2014-09-27 01:20:22.477548;0
2203;2018-07-24 21:37:13.577949;0
1906;2018-07-09 12:07:56.106077;0
1981;2018-07-11 04:56:32.074280;0
4565;2022-07-05 20:34:38.183338;0
2587;2018-11-28 20:40:43.021445;0
2316;2018-08-03 15:29:58.503459;0
4067;2021-05-04 07:31:55.458209;0
917;2016-08-10 00:38:54.747915;0
1466;2017-10-01 11:51:46.485295;0
4573;2022-07-13 14:19:14.174443;0
2408;2018-08-20 09:36:39.694867;0
2929;2019-04-25 12:56:54.755463;0
857;2016-05-26 13:58:33.665616;0
20;2013-11-06 12:38:25.423292;0
4489;2022-05-11 16:21:55.766563;0
5023;2023-05-14 16:34:18.980101;0
2482;2018-09-17 08:13:58.884507;0
1082;2017-01-14 22:42:29.923740;0
4623;2022-08-25 18:11:30.555624;0
203;2014-09-28 00:29:07.168321;0
4831;2023-02-27 21:40:26.077446;0
3468;2019-09-29 12:54:03.654475;0
789;2016-03-31 19:11:49.788540;0
3650;2020-01-18 21:44:47.806140;0
2277;2018-07-31 09:58:06.553957;0
4462;2022-04-28 12:34:39.166124;0
3297;2019-05-06 08:55:46.279106;0
4528;2022-06-14 10:39:31.651172;0
2249;2018-07-27 17:10:42.529839;0
511;2015-07-11 13:16:27.709662;0
1351;2017-08-02 08:11:47.451560;0
1660;2018-04-12 12:03:05.039923;0
3319;2019-05-23 12:14:03.135893;0
1183;2017-05-08 12:44:29.156624;0
2914;2019-04-25 12:56:54.451133;0
1610;2018-03-16 14:01:10.496242;0
3411;2019-08-09 10:28:02.524221;0
943;2016-09-01 23:10:53.654225;0
4644;2022-09-06 14:13:18.768989;0
1954;2018-07-10 12:59:58.757840;0
4464;2022-04-28 18:54:04.794944;0
3849;2020-05-23 23:22:54.786499;0
209;2014-10-02 01:09:11.883867;0
2540;2018-10-22 21:55:22.739772;0
3882;2020-07-13 09:56:04.486563;0
4533;2022-06-17 07:54:50.654250;0
30;2013-12-05 13:37:23.234331;0
521;2015-07-21 16:35:06.478278;0
936;2016-08-28 12:26:15.406690;0
981;2016-10-05 12:39:40.256976;0
2149;2018-07-20 22:12:32.485973;0
2465;2018-09-07 00:39:13.589976;0
249;2014-10-29 21:32:34.331194;0
255;2014-11-05 14:40:23.843753;0
3308;2019-05-10 12:21:41.283215;0
1678;2018-04-19 21:09:33.410760;0
296;2014-12-14 15:06:26.339889;0
4028;2021-03-15 10:46:22.643608;0
1747;2018-06-02 08:37:54.887248;0
2538;2018-10-22 13:33:52.650459;0
1748;2018-06-03 02:27:32.400723;0
947;2016-09-04 13:37:09.280031;0
972;2016-09-24 14:48:52.596417;0
3890;2020-07-29 18:50:52.066424;0
761;2016-03-10 15:29:40.622469;0
1084;2017-01-18 08:09:53.588648;0
90;2014-06-06 12:01:14.200419;0
3374;2019-07-08 04:21:35.235050;0
2130;2018-07-19 11:09:40.675707;0
904;2016-07-27 11:23:15.805378;0
4702;2022-11-06 02:28:06.441050;0
1540;2018-01-11 20:22:00.180399;0
948;2016-09-04 19:29:50.139046;0
4808;2023-02-09 15:31:43.667360;0
3523;2019-10-19 12:00:03.820122;0
1044;2016-12-03 08:17:27.757817;0
1848;2018-07-08 01:15:44.635309;0
589;2015-09-29 02:21:15.718138;0
2925;2019-04-25 12:56:54.671718;0
1167;2017-04-12 10:26:17.742212;0
3702;2020-02-04 06:49:26.292627;0
329;2015-01-23 06:54:28.474400;0
682;2016-01-07 13:15:21.735741;0
3728;2020-02-20 16:51:19.186485;0
44;2014-02-18 21:30:26.032857;0
4719;2022-11-16 13:14:39.986215;0
3991;2021-01-21 12:51:30.270693;0
2150;2018-07-21 02:17:39.075707;0
1585;2018-02-28 07:58:56.100160;0
4429;2022-04-04 16:52:37.650349;0
2598;2018-12-12 02:39:03.197095;0
2391;2018-08-16 16:26:25.247392;0
3950;2020-11-03 20:14:34.078117;0
1987;2018-07-11 11:10:22.898229;0
2951;2019-05-02 08:02:11.344089;0
944;2016-09-01 21:17:47.395119;0
3035;2019-05-03 14:00:22.014381;0
2601;2018-12-12 20:32:41.547030;0
4371;2022-01-25 18:21:37.902307;0
2760;2019-04-06 16:55:02.302830;0
4430;2022-04-05 10:07:25.956834;0
551;2015-08-18 10:33:30.072535;0
4921;2023-04-10 19:48:43.033316;0
4343;2021-12-17 11:31:57.295834;0
3957;2020-11-24 19:41:34.990834;0
4086;2021-05-19 03:14:35.267462;0
4459;2022-04-25 12:19:59.196404;0
2410;2018-08-20 14:22:11.686591;0
2254;2018-07-28 15:10:14.204680;0
12;2013-10-17 01:33:41.159244;0
2426;2018-08-24 10:15:20.280687;0
1354;2017-08-05 13:19:31.070030;0
4082;2021-05-17 10:21:34.173951;0
2486;2018-09-19 21:12:56.108157;0
4654;2022-09-16 09:46:50.245219;0
1503;2017-11-29 23:01:30.087330;0
2494;2018-09-23 21:04:06.696055;0
899;2016-07-22 19:02:51.401127;0
2477;2018-09-14 14:46:11.566880;0
935;2016-08-28 11:01:42.356223;0
2498;2018-09-24 20:51:11.315601;0
4606;2022-08-13 16:48:48.508008;0
264;2014-11-16 18:31:47.844044;0
384;2015-03-15 17:25:05.593430;0
5139;2023-07-24 15:16:38.123904;0
5100;2023-06-27 23:24:35.594737;0
3737;2020-02-28 12:38:47.890241;0
2475;2018-09-13 16:14:49.927767;0
4537;2022-06-19 01:36:09.048807;0
3659;2020-01-23 23:46:22.319720;0
2535;2018-10-21 17:06:36.770093;0
431;2015-04-19 23:47:23.707731;0
4897;2023-04-01 11:48:19.671575;0
4114;2021-06-10 12:56:32.308413;0
2297;2018-08-02 03:03:00.763911;0
2224;2018-07-26 01:16:44.497684;0
4911;2023-04-06 23:11:13.689543;0
3960;2020-11-25 22:46:22.452905;0
5049;2023-05-28 13:09:28.034940;0
5121;2023-07-13 10:55:10.160238;0
4391;2022-02-11 14:35:03.981163;0
4948;2023-04-22 23:11:04.818152;0
4096;2021-05-29 09:56:43.893962;0
524;2015-07-24 15:36:39.714392;0
4620;2022-08-24 14:46:37.765886;0
3311;2019-05-14 20:59:31.136201;0
312;2015-01-06 07:23:01.487480;0
3809;2020-04-20 08:59:16.779931;0
862;2016-06-02 16:44:43.923066;0
1185;2017-05-13 13:49:32.992564;0
494;2015-06-19 12:17:35.008430;0
3300;2019-05-06 10:31:02.048351;0
4587;2022-07-27 11:43:12.336649;0
1265;2017-06-30 18:43:24.080691;0
2906;2019-04-25 12:56:54.285858;0
488;2015-06-12 15:55:29.690991;0
2255;2018-07-28 16:38:18.050559;0
4548;2022-06-24 19:30:20.817642;0
1048;2016-12-07 06:16:10.454920;0
4705;2022-11-08 17:33:48.360163;0
1101;2017-01-31 13:56:55.281442;0
360;2015-02-19 10:33:26.801978;0
1770;2018-06-12 00:10:01.319705;0
99;2014-06-23 19:40:52.862137;0
5069;2023-06-05 15:02:01.390554;0
4194;2021-07-10 12:47:58.142509;0
4081;2021-05-16 11:12:40.646501;0
3378;2019-07-11 16:27:59.905868;0
4051;2021-04-13 18:26:43.199731;0
3837;2020-05-15 16:51:34.795247;0
3202;2019-05-06 08:54:09.659620;0
113;2014-07-16 10:50:20.706620;0
2172;2018-07-23 08:04:54.815678;0
1595;2018-03-07 17:13:32.332484;0
4519;2022-06-02 13:07:48.707937;0
4611;2022-08-16 21:36:47.790517;0
4095;2021-05-25 21:54:11.560072;0
4289;2021-10-18 15:22:58.341731;0
815;2016-04-20 11:20:47.619479;0
5018;2023-05-10 18:15:29.925421;0
1422;2017-09-14 16:28:56.365809;0
2054;2018-07-13 15:41:19.484541;0
2702;2019-03-12 17:20:59.190443;0
2404;2018-08-19 17:38:38.671998;0
161;2014-08-27 17:58:56.412341;0
19;2013-11-01 17:36:53.484026;0
4452;2022-04-21 15:10:50.545420;0
3834;2020-05-14 16:46:54.800279;0
357;2015-02-16 16:13:42.192398;0
2366;2018-08-10 17:04:40.341455;0
2543;2018-10-23 20:47:34.327452;0
1550;2018-01-23 05:46:07.484062;0
3855;2020-05-29 17:02:11.807824;0
3840;2020-05-18 14:23:47.786393;0
307;2015-01-02 23:32:09.743576;0
366;2015-02-27 21:06:52.910643;0
91;2014-06-07 06:38:20.275703;0
4078;2021-05-14 07:42:03.971122;0
876;2016-06-21 13:10:20.519802;0
4221;2021-08-05 08:58:43.155113;0
799;2016-04-06 15:02:31.321024;0
4993;2023-04-28 16:21:06.444891;0
273;2014-11-24 16:45:08.090161;0
3936;2020-10-07 16:32:35.726253;0
2574;2018-11-19 23:59:25.908048;0
951;2016-09-06 07:30:08.333662;0
4326;2021-11-28 22:03:55.368527;0
2614;2019-01-03 16:48:25.663470;0
2520;2018-10-09 14:06:17.604516;0
2466;2018-09-07 08:42:18.839407;0
2196;2018-07-24 13:30:30.238847;0
4321;2021-11-22 18:53:17.044767;0
176;2014-09-15 16:51:58.668882;0
576;2015-09-14 11:44:19.524723;0
4683;2022-10-17 15:33:20.791173;0
292;2014-12-12 03:22:44.095681;0
3641;2020-01-13 13:29:17.213112;0
663;2015-12-12 23:29:57.662636;0
1552;2018-01-27 21:39:30.924868;0
1589;2018-03-02 16:32:14.720963;0
5001;2023-05-01 18:48:09.183860;0
1811;2018-07-06 14:39:41.808876;0
3725;2020-02-18 12:20:42.923337;0
5038;2023-05-22 21:49:52.821775;0
2204;2018-07-24 21:54:07.986500;0
556;2015-08-26 07:09:29.226882;0
1373;2017-08-30 04:51:43.586394;0
764;2016-03-14 14:22:08.765354;0
2469;2018-09-10 08:27:59.356586;0
1268;2017-07-07 10:33:17.147340;0
743;2016-03-01 16:39:55.395123;0
1484;2017-10-30 18:04:03.551048;0
3986;2021-01-16 11:46:17.043355;0
4102;2021-06-02 15:25:11.895580;0
453;2015-05-08 10:00:38.639694;0
2099;2018-07-16 17:10:41.940799;0
3530;2019-10-23 12:19:53.240982;0
5140;2023-07-25 10:28:07.490539;0
182;2014-09-17 20:33:44.708069;0
528;2015-07-27 16:51:28.122027;0
1950;2018-07-10 11:01:11.495218;0
4351;2021-12-29 21:41:56.279305;0
1549;2018-01-22 18:49:47.862179;0
1474;2017-10-19 07:46:07.691328;0
3463;2019-09-24 11:19:27.248855;0
1613;2018-03-18 17:56:23.003147;0
667;2015-12-19 17:10:27.802736;0
3602;2019-11-30 14:06:37.984003;0
10;2013-10-11 12:05:17.674701;0
481;2015-06-06 23:17:54.814704;0
4645;2022-09-07 14:18:01.775300;0
438;2015-04-25 18:40:13.507459;0
1804;2018-07-06 06:18:43.699337;0
2675;2019-02-19 04:24:10.766123;0
382;2015-03-12 11:57:17.599069;0
2526;2018-10-14 14:50:49.899539;0
378;2015-03-07 16:13:43.168843;0
2579;2018-11-23 12:26:13.682218;0
2073;2018-07-15 07:39:36.221462;0
3717;2020-02-13 03:16:54.283509;0
1349;2017-07-28 05:07:01.537447;0
4199;2021-07-14 14:24:27.422204;0
3046;2019-05-04 13:47:12.533559;0
2683;2019-02-25 00:04:31.554254;0
1006;2016-10-26 14:02:48.040588;0
3755;2020-03-15 13:58:42.623936;0
1940;2018-07-10 00:29:19.946005;0
4643;2022-09-06 11:58:20.403231;0
3582;2019-11-12 19:36:42.128799;0
2636;2019-01-21 18:29:29.829586;0
1602;2018-03-13 20:59:33.493791;0
2773;2019-04-12 13:08:01.461290;0
2544;2018-10-23 23:46:09.286947;0
823;2016-04-24 11:59:02.985854;0
4356;2022-01-08 21:55:00.588784;0
50;2014-03-09 18:39:46.595105;0
5014;2023-05-05 20:09:17.341959;0
4754;2022-12-26 08:32:45.546340;0
13;2013-10-17 16:13:24.043093;0
4689;2022-10-22 09:37:20.623082;0
4197;2021-07-14 10:31:58.502099;0
4579;2022-07-17 09:49:06.066143;0
2770;2019-04-10 19:30:47.486371;0
246;2014-10-26 21:11:53.903693;0
1942;2018-07-10 02:29:14.954884;0
4474;2022-05-04 16:42:21.504918;0
1522;2017-12-20 23:12:16.344813;0
2140;2018-07-20 09:10:42.405749;0
1967;2018-07-10 18:27:41.687927;0
355;2015-02-13 13:27:56.016988;0
2575;2018-11-20 13:34:21.062832;0
3442;2019-09-03 10:55:57.952399;0
2952;2019-05-02 18:23:46.001276;0
4574;2022-07-13 17:23:16.018705;0
4581;2022-07-19 11:26:56.556076;0
4995;2023-04-28 17:33:59.598456;0
1588;2018-03-02 12:20:59.461952;0
4420;2022-03-28 09:18:38.056324;0
2699;2019-03-12 08:58:47.939524;0
3192;2019-05-06 08:54:02.073301;0
3710;2020-02-10 06:35:56.237289;0
1869;2018-07-08 14:52:34.154607;0
4363;2022-01-13 13:11:55.446950;0
4222;2021-08-05 12:29:03.384493;0
2050;2018-07-13 10:46:02.013873;0
3812;2020-04-22 14:04:49.223559;0
2312;2018-08-03 13:18:29.820299;0
2133;2018-07-19 17:20:47.217804;0
4115;2021-06-11 08:04:50.873660;0
3796;2020-03-26 16:13:09.343092;0
1783;2018-06-20 11:40:41.481140;0
2679;2019-02-20 08:00:04.986512;0
2939;2019-04-25 12:56:54.963801;0
2305;2018-08-03 03:08:11.305929;0
1180;2017-05-05 09:28:34.860500;0
385;2015-03-16 12:23:01.272266;0
3744;2020-03-05 06:07:56.260075;0
5074;2023-06-08 06:20:41.458136;0
4658;2022-09-19 10:17:45.139961;0
4444;2022-04-17 20:39:16.844207;0
3596;2019-11-23 18:34:02.691774;0
2375;2018-08-12 12:40:44.888147;0
544;2015-08-11 12:43:31.212900;0
4262;2021-09-15 11:06:13.163479;0
1631;2018-03-26 20:47:07.281713;0
5020;2023-05-12 12:14:24.307927;0
3441;2019-09-01 17:08:21.027294;0
1615;2018-03-20 00:56:34.899014;0
2698;2019-03-11 14:36:33.665735;0
1470;2017-10-14 20:02:31.067779;0
989;2016-10-12 17:36:27.675084;0
2278;2018-07-31 11:12:55.867133;0
535;2015-08-03 09:39:07.088976;0
4882;2023-03-26 11:54:33.302004;0
4335;2021-12-08 01:33:48.766902;0
5040;2023-05-23 00:37:57.066077;0
1159;2017-04-03 22:21:35.709024;0
3720;2020-02-13 14:11:11.019541;0
2117;2018-07-17 20:49:29.487744;0
642;2015-11-13 22:53:59.897753;0
4826;2023-02-24 19:06:40.416151;0
3409;2019-08-08 11:24:55.500252;0
4107;2021-06-08 03:34:01.007333;0
4636;2022-09-04 15:00:57.516758;0
5046;2023-05-27 14:06:06.189205;0
832;2016-05-02 22:08:28.311820;0
1784;2018-06-20 12:28:11.623538;0
1001;2016-10-20 20:46:29.569598;0
3847;2020-05-22 18:57:18.883261;0
3751;2020-03-12 12:00:38.369470;0
1469;2017-10-11 22:28:24.949050;0
4615;2022-08-20 01:41:18.660405;0
2656;2019-02-06 23:28:25.374055;0
4350;2021-12-26 11:26:11.150541;0
2242;2018-07-27 07:55:34.221901;0
2024;2018-07-12 12:45:18.209425;0
3645;2020-01-15 23:23:27.703233;0
2120;2018-07-17 22:54:32.297922;0
2163;2018-07-22 13:10:48.917891;0
4375;2022-01-29 18:21:55.124251;0
3585;2019-11-15 17:23:58.521355;0
1698;2018-05-08 14:25:59.823201;0
919;2016-08-10 08:20:35.547476;0
4255;2021-09-07 19:18:21.716289;0
4347;2021-12-21 13:47:16.283111;0
1894;2018-07-09 08:10:06.532513;0
961;2016-09-14 18:46:04.952501;0
4020;2021-03-06 08:28:46.034920;0
2215;2018-07-25 15:14:30.419936;0
2403;2018-08-18 23:31:50.969552;0
269;2014-11-23 00:03:03.953496;0
1728;2018-05-28 13:50:05.070530;0
2311;2018-08-03 12:38:13.751730;0
3743;2020-03-03 23:14:02.107842;0
3507;2019-10-04 22:03:23.641592;0
606;2015-10-14 15:03:03.864340;0
4546;2022-06-22 20:49:38.921813;0
3818;2020-04-30 00:31:17.340478;0
2592;2018-12-03 08:56:11.937273;0
5096;2023-06-23 21:23:17.182383;0
349;2015-02-07 16:13:11.829664;0
2953;2019-05-02 20:08:12.745659;0
2756;2019-04-02 22:04:33.758126;0
766;2016-03-14 23:18:08.912535;0
1978;2018-07-10 22:13:32.416323;0
1789;2018-06-23 12:40:28.263792;0
2065;2018-07-14 14:01:19.442432;0
3426;2019-08-20 12:14:10.690739;0
4480;2022-05-05 23:29:50.263540;0
1905;2018-07-09 11:52:28.947314;0
2055;2018-07-13 17:41:37.904485;0
4849;2023-03-10 19:23:35.026413;0
4950;2023-04-24 09:20:45.425197;0
1667;2018-04-13 19:15:48.759748;0
308;2015-01-05 09:29:49.739308;0
4421;2022-03-28 15:26:05.221790;0
966;2016-09-20 09:41:25.166784;0
1607;2018-03-15 18:18:21.297999;0
1055;2016-12-14 14:47:23.820988;0
4514;2022-05-31 07:20:21.097846;0
3929;2020-09-29 15:48:58.556748;0
3823;2020-05-02 11:48:12.150754;0
4272;2021-10-04 23:49:18.901918;0
2110;2018-07-17 16:08:39.719231;0
1752;2018-06-04 12:12:15.310816;0
846;2016-05-16 02:47:07.362409;0
1642;2018-04-01 22:50:33.611015;0
5043;2023-05-25 14:40:36.168528;0
1580;2018-02-25 23:48:30.409818;0
3925;2020-09-24 12:10:50.449331;0
3344;2019-06-09 11:52:45.727961;0
2907;2019-04-25 12:56:54.303445;0
3455;2019-09-12 20:49:03.241295;0
1554;2018-01-31 16:11:47.625907;0
2606;2018-12-25 15:51:32.847312;0
3239;2019-05-06 08:54:59.626252;0
1799;2018-07-03 12:10:00.658103;0
2075;2018-07-15 10:33:21.212809;0
4798;2023-02-01 00:14:06.082118;0
4044;2021-04-08 21:39:06.374100;0
4370;2022-01-21 14:34:36.235996;0
1941;2018-07-10 00:33:49.909415;0
2711;2019-03-21 00:13:37.981754;0
2227;2018-07-26 12:43:28.492026;0
3541;2019-11-01 12:21:10.681687;0
204;2014-09-28 02:08:51.948030;0
2153;2018-07-21 14:18:03.751604;0
5;2013-10-03 00:15:48.707529;0
4396;2022-02-20 21:24:47.515595;0
1165;2017-04-10 11:51:46.035817;0
3406;2019-08-07 03:43:02.681585;0
4902;2023-04-02 14:04:18.754657;0
3342;2019-06-08 18:38:28.840954;0
807;2016-04-18 15:07:11.969328;0
5068;2023-06-05 10:39:13.675402;0
2705;2019-03-14 18:20:19.825333;0
361;2015-02-22 14:01:03.723434;0
444;2015-04-30 11:00:13.026498;0
2474;2018-09-13 09:49:39.267613;0
537;2015-08-05 06:51:49.234237;0
1914;2018-07-09 14:16:05.608082;0
4106;2021-06-07 13:38:40.182739;0
4700;2022-11-04 21:43:18.004302;0
2534;2018-10-21 15:18:06.914132;0
5089;2023-06-20 12:06:12.241022;0
3246;2019-05-06 08:55:07.937621;0
4516;2022-05-31 21:39:52.793667;0
3880;2020-07-07 18:14:46.121740;0
3876;2020-06-29 14:03:41.401407;0
4245;2021-08-29 18:17:37.424887;0
2695;2019-03-06 11:55:59.334877;0
2078;2018-07-15 14:17:57.676255;0
2428;2018-08-24 13:04:25.802117;0
2413;2018-08-20 19:40:21.707160;0
226;2014-10-14 22:42:31.485112;0
703;2016-01-28 16:41:43.905313;0
4725;2022-11-24 12:42:16.729449;0
1564;2018-02-07 22:21:43.779942;0
4291;2021-10-19 00:35:01.755525;0
2126;2018-07-19 00:23:34.110733;0
2160;2018-07-21 23:01:36.045499;0
4032;2021-03-20 14:45:52.964577;0
3987;2021-01-16 21:57:23.553002;0
1579;2018-02-22 07:37:03.095874;0
768;2016-03-15 12:18:28.813078;0
2243;2018-07-27 08:57:53.905636;0
838;2016-05-10 14:21:03.238676;0
3905;2020-08-26 22:00:05.960927;0
2292;2018-08-01 15:01:15.075137;0
1928;2018-07-09 20:43:34.487189;0
88;2014-05-26 16:09:21.071356;0
4295;2021-10-27 23:01:13.587649;0
188;2014-09-19 22:33:57.579843;0
461;2015-05-13 11:08:29.705163;0
3653;2020-01-21 17:11:23.508986;0
240;2014-10-21 19:28:53.470139;0
1878;2018-07-08 16:45:32.341446;0
3871;2020-06-18 17:36:27.614108;0
4232;2021-08-15 11:38:32.055268;0
2155;2018-07-21 16:28:28.153649;0
4723;2022-11-22 15:15:51.656600;0
2792;2019-04-24 16:02:10.129673;0
3908;2020-08-27 19:07:23.655632;0
722;2016-02-15 19:52:22.255315;0
2288;2018-08-01 09:38:20.530824;0
2067;2018-07-14 14:42:10.580239;0
863;2016-06-03 05:01:38.044958;0
1693;2018-05-04 16:13:24.981208;0
3331;2019-05-30 14:23:29.027856;0
1205;2017-06-01 13:46:19.933664;0
448;2015-05-04 13:51:56.519813;0
4231;2021-08-13 13:50:32.116926;0
701;2016-01-22 22:29:43.100865;0
4000;2021-02-05 03:57:22.437853;0
1092;2017-01-24 13:41:06.938257;0
4919;2023-04-09 18:02:40.103029;0
3953;2020-11-13 20:17:41.413548;0
2757;2019-04-03 16:30:50.444183;0
3956;2020-11-23 20:08:47.719954;0
3820;2020-04-30 13:00:10.809663;0
2688;2019-02-27 14:23:57.797630;0
369;2015-03-02 01:46:26.360970;0
3654;2020-01-22 15:11:10.165208;0
1886;2018-07-08 21:44:08.856974;0
289;2014-12-08 20:16:27.081028;0
2450;2018-08-29 17:50:50.338040;0
4766;2023-01-05 12:31:15.466617;0
2762;2019-04-07 12:32:11.472784;0
3852;2020-05-26 11:05:07.586205;0
527;2015-07-25 19:25:03.585987;0
3543;2019-11-05 11:33:06.553611;0
627;2015-10-30 12:29:28.696410;0
376;2015-03-05 17:15:32.711875;0
4024;2021-03-09 13:44:16.420122;0
4998;2023-04-29 16:05:29.665008;0
713;2016-02-07 01:02:05.021045;0
4924;2023-04-11 23:56:52.647849;0
5082;2023-06-15 14:37:43.678954;0
3879;2020-07-07 12:28:18.396051;0
4477;2022-05-05 17:31:20.270143;0
4198;2021-07-14 12:53:01.374120;0
3632;2019-12-26 12:19:55.636514;0
3350;2019-06-16 19:13:24.213575;0
2010;2018-07-11 18:50:07.127565;0
740;2016-02-29 18:56:22.977717;0
2166;2018-07-22 16:42:11.136802;0
230;2014-10-15 21:46:54.090494;0
3621;2019-12-14 18:03:21.735014;0
4618;2022-08-22 04:11:56.219991;0
78;2014-05-11 00:35:25.763376;0
1663;2018-04-12 19:58:08.458786;0
1998;2018-07-11 15:33:30.595470;0
4029;2021-03-15 20:10:22.035192;0
3865;2020-06-04 21:19:36.144658;0
4483;2022-05-06 20:26:26.988098;0
2007;2018-07-11 17:34:08.177143;0
852;2016-05-20 10:23:27.793726;0
2199;2018-07-24 16:29:00.805309;0
1927;2018-07-09 20:21:08.111463;0
611;2015-10-15 22:18:38.773735;0
2354;2018-08-08 17:32:49.172148;0
1246;2017-06-08 23:10:31.683727;0
2175;2018-07-23 14:19:23.284678;0
1852;2018-07-08 09:46:14.444237;0
4292;2021-10-20 18:36:16.027925;0
4613;2022-08-17 19:38:40.231679;0
5030;2023-05-20 19:53:48.289353;0
2441;2018-08-27 13:49:50.974719;0
3998;2021-02-02 01:30:35.487759;0
103;2014-07-07 20:02:14.885815;0
2502;2018-09-27 14:26:21.176961;0
1719;2018-05-19 16:31:06.768549;0
3829;2020-05-06 23:25:59.106766;0
4445;2022-04-18 10:02:49.391875;0
4681;2022-10-16 00:04:21.454332;0
3546;2019-11-05 23:31:24.874416;0
5008;2023-05-03 20:04:40.021313;0
493;2015-06-19 12:05:20.401587;0
665;2015-12-16 17:37:35.662787;0
2270;2018-07-30 12:39:17.307407;0
1547;2018-01-19 00:05:58.385154;0
311;2015-01-05 16:53:47.001749;0
4324;2021-11-25 17:05:22.014339;0
2372;2018-08-12 00:04:48.351524;0
4859;2023-03-14 15:46:53.332024;0
4431;2022-04-05 15:11:51.617203;0
4839;2023-03-03 15:09:30.710003;0
2406;2018-08-19 20:52:15.009600;0
1252;2017-06-17 05:34:56.825800;0
3448;2019-09-06 15:00:05.972014;0
5072;2023-06-07 18:26:14.190186;0
875;2016-06-21 09:17:13.631691;0
3889;2020-07-29 11:53:08.314944;0
1722;2018-05-22 15:25:16.304871;0
4763;2023-01-02 19:43:47.877454;0
4608;2022-08-14 13:44:04.954592;0
5016;2023-05-08 15:50:30.442295;0
1761;2018-06-07 13:59:01.129040;0
998;2016-10-18 18:24:11.585822;0
2271;2018-07-30 12:53:46.796947;0
5090;2023-06-20 19:33:10.428764;0
1772;2018-06-14 11:34:59.970296;0
549;2015-08-16 21:22:03.635619;0
2436;2018-08-27 10:11:25.074586;0
653;2015-12-10 10:51:06.525538;0
130;2014-07-30 01:14:10.697358;0
612;2015-10-16 15:23:19.972443;0
486;2015-06-11 15:07:32.681495;0
2341;2018-08-07 09:53:00.663341;0
1528;2017-12-25 19:35:26.971293;0
765;2016-03-14 12:18:53.948431;0
4064;2021-04-29 17:26:30.486216;0
4305;2021-11-08 19:18:29.701689;0
887;2016-07-04 18:58:17.206769;0
4957;2023-04-26 14:56:59.787593;0
1669;2018-04-15 17:28:32.183169;0
437;2015-04-24 09:24:44.352198;0
4775;2023-01-15 16:33:59.793691;0
4073;2021-05-08 15:34:06.066987;0
386;2015-03-16 13:24:22.306133;0
4432;2022-04-05 20:29:10.865128;0
364;2015-02-26 18:39:09.720697;0
